,date,t_mean,t_max,t_min,station,year
1137,2013-02-11,12.6,14.7,10.7,aghiosnikolaos,2013
1138,2013-02-12,12.2,15.2,8.1,aghiosnikolaos,2013
1139,2013-02-13,14.3,15.9,12.9,aghiosnikolaos,2013
1140,2013-02-14,14.0,16.3,11.8,aghiosnikolaos,2013
1141,2013-02-15,13.2,17.1,11.0,aghiosnikolaos,2013
1142,2013-02-16,11.7,14.9,9.3,aghiosnikolaos,2013
1143,2013-02-17,12.5,16.0,9.8,aghiosnikolaos,2013
1144,2013-02-18,11.6,14.6,9.1,aghiosnikolaos,2013
1145,2013-02-19,13.7,16.5,8.7,aghiosnikolaos,2013
1146,2013-02-20,14.3,16.8,11.0,aghiosnikolaos,2013
1147,2013-02-21,14.3,16.4,9.8,aghiosnikolaos,2013
1148,2013-02-22,17.0,19.8,14.4,aghiosnikolaos,2013
1149,2013-02-23,15.8,18.8,12.3,aghiosnikolaos,2013
1150,2013-02-24,16.2,19.5,11.9,aghiosnikolaos,2013
1151,2013-02-25,16.5,18.0,15.6,aghiosnikolaos,2013
1152,2013-02-26,15.7,19.7,12.2,aghiosnikolaos,2013
1153,2013-02-27,14.2,18.2,10.9,aghiosnikolaos,2013
1154,2013-02-28,13.0,16.1,10.9,aghiosnikolaos,2013
1155,2013-03-01,12.0,14.9,8.7,aghiosnikolaos,2013
1156,2013-03-02,12.6,15.2,7.8,aghiosnikolaos,2013
1157,2013-03-03,13.8,16.4,10.8,aghiosnikolaos,2013
1158,2013-03-04,13.1,15.5,11.5,aghiosnikolaos,2013
1159,2013-03-05,13.2,15.7,11.4,aghiosnikolaos,2013
1160,2013-03-06,13.5,15.2,9.9,aghiosnikolaos,2013
1161,2013-03-07,15.1,15.8,14.4,aghiosnikolaos,2013
1162,2013-03-08,15.4,18.1,12.4,aghiosnikolaos,2013
1163,2013-03-09,15.8,19.8,12.1,aghiosnikolaos,2013
1164,2013-03-10,17.0,21.3,12.2,aghiosnikolaos,2013
1165,2013-03-11,18.8,24.9,15.6,aghiosnikolaos,2013
1166,2013-03-12,17.8,22.3,15.2,aghiosnikolaos,2013
1167,2013-03-13,16.5,19.7,13.6,aghiosnikolaos,2013
1168,2013-03-14,17.2,19.1,14.5,aghiosnikolaos,2013
1169,2013-03-15,15.9,19.5,12.1,aghiosnikolaos,2013
1170,2013-03-16,13.9,17.1,12.2,aghiosnikolaos,2013
1171,2013-03-17,11.7,14.1,9.0,aghiosnikolaos,2013
1172,2013-03-18,12.6,15.1,9.1,aghiosnikolaos,2013
1173,2013-03-19,15.0,17.7,10.3,aghiosnikolaos,2013
1174,2013-03-20,16.8,19.7,13.1,aghiosnikolaos,2013
1175,2013-03-21,17.6,20.3,16.1,aghiosnikolaos,2013
1176,2013-03-22,16.2,17.8,13.6,aghiosnikolaos,2013
1177,2013-03-23,15.1,18.6,10.8,aghiosnikolaos,2013
1178,2013-03-24,14.8,18.4,9.6,aghiosnikolaos,2013
1179,2013-03-25,16.1,17.3,14.9,aghiosnikolaos,2013
1180,2013-03-26,16.5,19.5,13.6,aghiosnikolaos,2013
1181,2013-03-27,16.4,20.7,12.7,aghiosnikolaos,2013
1182,2013-03-28,16.9,20.8,13.8,aghiosnikolaos,2013
1183,2013-03-29,18.2,21.9,13.0,aghiosnikolaos,2013
1184,2013-03-30,20.5,22.8,18.0,aghiosnikolaos,2013
1185,2013-03-31,20.4,24.2,17.2,aghiosnikolaos,2013
1186,2013-04-01,18.7,22.8,14.6,aghiosnikolaos,2013
1187,2013-04-02,19.0,22.1,13.6,aghiosnikolaos,2013
1188,2013-04-03,17.5,21.0,14.2,aghiosnikolaos,2013
1189,2013-04-04,17.3,19.9,14.0,aghiosnikolaos,2013
1190,2013-04-05,18.1,23.3,11.7,aghiosnikolaos,2013
1191,2013-04-06,22.8,26.9,18.1,aghiosnikolaos,2013
1192,2013-04-07,20.0,26.8,15.9,aghiosnikolaos,2013
1193,2013-04-08,16.8,18.8,14.8,aghiosnikolaos,2013
1194,2013-04-09,17.0,19.9,14.6,aghiosnikolaos,2013
1195,2013-04-10,16.3,20.0,12.9,aghiosnikolaos,2013
1196,2013-04-11,16.0,18.6,13.4,aghiosnikolaos,2013
1197,2013-04-12,16.6,19.8,13.1,aghiosnikolaos,2013
1198,2013-04-13,17.3,20.5,13.3,aghiosnikolaos,2013
1199,2013-04-14,18.6,22.4,14.3,aghiosnikolaos,2013
1200,2013-04-15,16.6,19.1,14.8,aghiosnikolaos,2013
1201,2013-04-16,14.8,16.4,13.3,aghiosnikolaos,2013
1202,2013-04-17,14.7,15.9,13.4,aghiosnikolaos,2013
1203,2013-04-18,15.0,17.4,12.7,aghiosnikolaos,2013
1204,2013-04-19,13.6,16.3,10.5,aghiosnikolaos,2013
1205,2013-04-20,15.0,16.9,13.3,aghiosnikolaos,2013
1206,2013-04-21,16.3,18.8,14.4,aghiosnikolaos,2013
1207,2013-04-22,17.6,20.7,15.2,aghiosnikolaos,2013
1208,2013-04-23,17.4,21.3,15.2,aghiosnikolaos,2013
1209,2013-04-24,17.4,20.5,14.9,aghiosnikolaos,2013
1210,2013-04-25,19.4,22.6,15.6,aghiosnikolaos,2013
1211,2013-04-26,19.4,22.8,16.8,aghiosnikolaos,2013
1212,2013-04-27,19.3,21.7,16.0,aghiosnikolaos,2013
1213,2013-04-28,20.0,22.8,16.6,aghiosnikolaos,2013
1214,2013-04-29,20.3,23.7,16.6,aghiosnikolaos,2013
1215,2013-04-30,20.9,23.6,17.7,aghiosnikolaos,2013
1216,2013-05-01,21.8,25.7,18.8,aghiosnikolaos,2013
1217,2013-05-02,23.7,28.7,19.2,aghiosnikolaos,2013
1218,2013-05-03,21.1,24.3,18.2,aghiosnikolaos,2013
1219,2013-05-04,21.5,24.4,17.7,aghiosnikolaos,2013
1220,2013-05-05,23.7,28.3,19.6,aghiosnikolaos,2013
1221,2013-05-06,25.0,27.8,22.8,aghiosnikolaos,2013
1222,2013-05-07,21.8,24.4,19.6,aghiosnikolaos,2013
1223,2013-05-08,20.2,22.2,17.2,aghiosnikolaos,2013
1224,2013-05-09,18.8,21.4,16.3,aghiosnikolaos,2013
1225,2013-05-10,18.3,21.3,16.4,aghiosnikolaos,2013
1226,2013-05-11,19.7,22.3,16.2,aghiosnikolaos,2013
1227,2013-05-12,20.4,23.3,18.1,aghiosnikolaos,2013
1228,2013-05-13,21.1,24.6,16.8,aghiosnikolaos,2013
1229,2013-05-14,19.6,22.6,17.8,aghiosnikolaos,2013
1230,2013-05-15,20.6,25.9,17.9,aghiosnikolaos,2013
1231,2013-05-16,21.4,24.7,16.8,aghiosnikolaos,2013
1232,2013-05-17,24.3,30.4,20.6,aghiosnikolaos,2013
1233,2013-05-18,26.3,31.3,21.9,aghiosnikolaos,2013
1234,2013-05-19,23.5,26.1,20.6,aghiosnikolaos,2013
1235,2013-05-20,24.7,30.9,21.6,aghiosnikolaos,2013
1236,2013-05-21,22.7,25.9,20.6,aghiosnikolaos,2013
1237,2013-05-22,26.1,30.9,20.7,aghiosnikolaos,2013
1238,2013-05-23,24.4,29.2,19.9,aghiosnikolaos,2013
1239,2013-05-24,21.2,24.4,18.9,aghiosnikolaos,2013
1240,2013-05-25,20.9,23.6,18.0,aghiosnikolaos,2013
1241,2013-05-26,22.5,25.4,19.8,aghiosnikolaos,2013
1242,2013-05-27,22.0,25.9,19.3,aghiosnikolaos,2013
1243,2013-05-28,24.8,29.8,18.6,aghiosnikolaos,2013
1244,2013-05-29,23.8,29.1,19.8,aghiosnikolaos,2013
1245,2013-05-30,22.2,25.1,19.4,aghiosnikolaos,2013
1246,2013-05-31,23.2,27.4,19.3,aghiosnikolaos,2013
1247,2013-06-01,22.2,26.2,20.1,aghiosnikolaos,2013
1248,2013-06-02,23.7,27.0,20.4,aghiosnikolaos,2013
1249,2013-06-03,21.8,25.2,18.6,aghiosnikolaos,2013
1250,2013-06-04,21.7,26.2,17.7,aghiosnikolaos,2013
1251,2013-06-05,25.4,30.6,22.8,aghiosnikolaos,2013
1252,2013-06-06,23.1,27.3,20.5,aghiosnikolaos,2013
1253,2013-06-07,25.2,28.3,20.2,aghiosnikolaos,2013
1254,2013-06-08,24.7,28.4,21.5,aghiosnikolaos,2013
1255,2013-06-09,25.0,28.7,21.0,aghiosnikolaos,2013
1256,2013-06-10,24.7,30.4,22.0,aghiosnikolaos,2013
1257,2013-06-11,24.5,28.9,21.2,aghiosnikolaos,2013
1258,2013-06-12,23.4,27.9,20.6,aghiosnikolaos,2013
1259,2013-06-13,21.7,24.9,19.4,aghiosnikolaos,2013
1260,2013-06-14,21.3,23.2,18.6,aghiosnikolaos,2013
1261,2013-06-15,24.1,27.4,20.6,aghiosnikolaos,2013
1262,2013-06-16,26.6,30.1,22.1,aghiosnikolaos,2013
1263,2013-06-17,27.5,30.8,24.7,aghiosnikolaos,2013
1264,2013-06-18,27.4,30.2,24.7,aghiosnikolaos,2013
1265,2013-06-19,26.9,30.1,24.6,aghiosnikolaos,2013
1266,2013-06-20,26.4,31.1,23.5,aghiosnikolaos,2013
1267,2013-06-21,26.2,29.7,24.1,aghiosnikolaos,2013
1268,2013-06-22,25.7,29.2,23.1,aghiosnikolaos,2013
1269,2013-06-23,26.1,31.6,22.6,aghiosnikolaos,2013
1270,2013-06-24,26.5,29.8,23.3,aghiosnikolaos,2013
1271,2013-06-25,27.6,31.4,23.3,aghiosnikolaos,2013
1272,2013-06-26,25.4,30.0,22.1,aghiosnikolaos,2013
1273,2013-06-27,26.1,29.7,22.8,aghiosnikolaos,2013
1274,2013-06-28,26.8,30.5,23.2,aghiosnikolaos,2013
1275,2013-06-29,27.0,31.3,23.9,aghiosnikolaos,2013
1276,2013-06-30,24.5,27.8,22.2,aghiosnikolaos,2013
1277,2013-07-01,25.2,28.4,22.2,aghiosnikolaos,2013
1278,2013-07-02,25.4,28.5,22.9,aghiosnikolaos,2013
1279,2013-07-03,25.5,28.2,23.1,aghiosnikolaos,2013
1280,2013-07-04,25.4,28.1,23.4,aghiosnikolaos,2013
1281,2013-07-05,25.7,28.2,23.8,aghiosnikolaos,2013
1282,2013-07-06,25.6,28.0,23.9,aghiosnikolaos,2013
1283,2013-07-07,26.7,29.4,23.8,aghiosnikolaos,2013
1284,2013-07-08,27.0,30.4,23.6,aghiosnikolaos,2013
1285,2013-07-09,28.1,30.7,25.8,aghiosnikolaos,2013
1286,2013-07-10,27.4,29.9,25.1,aghiosnikolaos,2013
1287,2013-07-11,27.8,30.8,25.3,aghiosnikolaos,2013
1288,2013-07-12,28.7,32.1,25.6,aghiosnikolaos,2013
1289,2013-07-13,27.8,30.4,26.0,aghiosnikolaos,2013
1290,2013-07-14,27.5,29.7,25.5,aghiosnikolaos,2013
1291,2013-07-15,27.2,29.8,25.4,aghiosnikolaos,2013
1292,2013-07-16,27.0,29.3,24.9,aghiosnikolaos,2013
1293,2013-07-17,25.5,27.4,24.3,aghiosnikolaos,2013
1294,2013-07-18,24.9,27.0,23.7,aghiosnikolaos,2013
1295,2013-07-19,25.2,27.8,23.4,aghiosnikolaos,2013
1296,2013-07-20,25.9,28.8,23.1,aghiosnikolaos,2013
1297,2013-07-21,27.3,30.0,25.1,aghiosnikolaos,2013
1298,2013-07-22,25.7,27.7,23.6,aghiosnikolaos,2013
1299,2013-07-23,25.4,28.5,23.4,aghiosnikolaos,2013
1300,2013-07-24,27.1,30.8,24.1,aghiosnikolaos,2013
1301,2013-07-25,28.9,32.1,25.8,aghiosnikolaos,2013
1302,2013-07-26,29.3,32.7,27.2,aghiosnikolaos,2013
1303,2013-07-27,28.7,32.2,26.4,aghiosnikolaos,2013
1304,2013-07-28,27.5,30.6,25.6,aghiosnikolaos,2013
1305,2013-07-29,27.4,31.8,25.1,aghiosnikolaos,2013
1306,2013-07-30,28.5,31.1,25.3,aghiosnikolaos,2013
1307,2013-07-31,28.8,31.8,26.6,aghiosnikolaos,2013
1308,2013-08-01,28.4,31.8,25.2,aghiosnikolaos,2013
1309,2013-08-02,26.8,29.5,25.0,aghiosnikolaos,2013
1310,2013-08-03,27.7,31.5,25.3,aghiosnikolaos,2013
1311,2013-08-04,28.4,32.7,26.2,aghiosnikolaos,2013
1312,2013-08-05,27.1,30.4,24.7,aghiosnikolaos,2013
1313,2013-08-06,26.5,29.8,24.3,aghiosnikolaos,2013
1314,2013-08-07,26.9,30.2,24.8,aghiosnikolaos,2013
1315,2013-08-08,27.2,30.8,24.7,aghiosnikolaos,2013
1316,2013-08-09,27.8,33.3,24.9,aghiosnikolaos,2013
1317,2013-08-10,27.2,32.3,24.5,aghiosnikolaos,2013
1318,2013-08-11,26.6,30.6,23.8,aghiosnikolaos,2013
1319,2013-08-12,27.2,30.2,25.3,aghiosnikolaos,2013
1320,2013-08-13,27.9,31.4,25.6,aghiosnikolaos,2013
1321,2013-08-14,28.0,32.8,24.9,aghiosnikolaos,2013
1322,2013-08-15,27.4,30.9,25.0,aghiosnikolaos,2013
1323,2013-08-16,27.5,32.3,23.7,aghiosnikolaos,2013
1324,2013-08-17,26.8,29.2,24.5,aghiosnikolaos,2013
1325,2013-08-18,26.8,29.4,25.4,aghiosnikolaos,2013
1326,2013-08-19,26.8,29.7,25.1,aghiosnikolaos,2013
1327,2013-08-20,27.2,30.9,24.6,aghiosnikolaos,2013
1328,2013-08-21,27.0,30.3,24.5,aghiosnikolaos,2013
1329,2013-08-22,26.0,30.2,23.0,aghiosnikolaos,2013
1330,2013-08-23,26.3,30.2,22.7,aghiosnikolaos,2013
1331,2013-08-24,27.2,30.5,24.4,aghiosnikolaos,2013
1332,2013-08-25,28.5,32.8,25.8,aghiosnikolaos,2013
1333,2013-08-26,29.5,34.3,25.3,aghiosnikolaos,2013
1334,2013-08-27,28.6,34.3,25.8,aghiosnikolaos,2013
1335,2013-08-28,30.8,36.0,25.7,aghiosnikolaos,2013
1336,2013-08-29,31.0,33.8,27.0,aghiosnikolaos,2013
1337,2013-08-30,28.7,32.8,25.9,aghiosnikolaos,2013
1338,2013-08-31,27.0,30.0,24.7,aghiosnikolaos,2013
1339,2013-09-01,25.8,28.8,24.2,aghiosnikolaos,2013
1340,2013-09-02,26.2,29.4,23.9,aghiosnikolaos,2013
1341,2013-09-03,26.8,29.9,24.2,aghiosnikolaos,2013
1342,2013-09-04,26.2,29.2,23.8,aghiosnikolaos,2013
1343,2013-09-05,24.9,27.8,23.1,aghiosnikolaos,2013
1344,2013-09-06,25.0,30.7,22.2,aghiosnikolaos,2013
1345,2013-09-07,24.2,26.6,21.7,aghiosnikolaos,2013
1346,2013-09-08,26.0,29.2,23.3,aghiosnikolaos,2013
1347,2013-09-09,24.7,27.3,22.7,aghiosnikolaos,2013
1348,2013-09-10,25.1,29.1,22.3,aghiosnikolaos,2013
1349,2013-09-11,26.3,29.7,23.1,aghiosnikolaos,2013
1350,2013-09-12,26.7,28.9,24.4,aghiosnikolaos,2013
1351,2013-09-13,27.8,31.5,24.6,aghiosnikolaos,2013
1352,2013-09-14,25.9,29.9,22.9,aghiosnikolaos,2013
1353,2013-09-15,25.0,28.8,22.4,aghiosnikolaos,2013
1354,2013-09-16,25.4,30.4,21.2,aghiosnikolaos,2013
1355,2013-09-17,25.3,28.9,22.3,aghiosnikolaos,2013
1356,2013-09-18,25.7,29.4,21.9,aghiosnikolaos,2013
1357,2013-09-19,24.8,28.6,22.2,aghiosnikolaos,2013
1358,2013-09-20,25.4,28.8,22.1,aghiosnikolaos,2013
1359,2013-09-21,24.0,25.9,21.9,aghiosnikolaos,2013
1360,2013-09-22,23.4,26.2,21.5,aghiosnikolaos,2013
1361,2013-09-23,22.2,24.2,20.7,aghiosnikolaos,2013
1362,2013-09-24,23.4,26.9,20.4,aghiosnikolaos,2013
1363,2013-09-25,23.2,26.9,19.1,aghiosnikolaos,2013
1364,2013-09-26,22.9,25.8,20.1,aghiosnikolaos,2013
1365,2013-09-27,23.7,27.3,20.0,aghiosnikolaos,2013
1366,2013-09-28,24.0,27.8,21.5,aghiosnikolaos,2013
1367,2013-09-29,23.2,25.7,20.4,aghiosnikolaos,2013
1368,2013-09-30,24.5,28.7,20.1,aghiosnikolaos,2013
1369,2013-10-01,25.8,29.6,23.4,aghiosnikolaos,2013
1370,2013-10-02,24.1,27.2,21.7,aghiosnikolaos,2013
1371,2013-10-03,20.4,21.7,19.2,aghiosnikolaos,2013
1372,2013-10-04,17.7,19.3,16.9,aghiosnikolaos,2013
1373,2013-10-05,16.4,17.6,15.6,aghiosnikolaos,2013
1374,2013-10-06,17.9,20.2,16.3,aghiosnikolaos,2013
1375,2013-10-07,18.6,22.2,15.7,aghiosnikolaos,2013
1376,2013-10-08,19.2,22.9,15.8,aghiosnikolaos,2013
1377,2013-10-09,19.4,22.2,15.9,aghiosnikolaos,2013
1378,2013-10-10,21.2,24.1,16.9,aghiosnikolaos,2013
1379,2013-10-11,23.6,27.1,20.5,aghiosnikolaos,2013
1380,2013-10-12,25.8,30.9,22.8,aghiosnikolaos,2013
1381,2013-10-13,23.7,25.5,21.9,aghiosnikolaos,2013
1382,2013-10-14,23.4,26.6,21.7,aghiosnikolaos,2013
1383,2013-10-15,23.2,26.1,21.1,aghiosnikolaos,2013
1384,2013-10-16,23.6,27.9,19.1,aghiosnikolaos,2013
1385,2013-10-17,22.2,27.2,17.2,aghiosnikolaos,2013
1386,2013-10-18,20.1,22.7,16.7,aghiosnikolaos,2013
1387,2013-10-19,20.1,23.4,16.7,aghiosnikolaos,2013
1388,2013-10-20,19.3,21.8,17.1,aghiosnikolaos,2013
1389,2013-10-21,18.3,21.1,14.7,aghiosnikolaos,2013
1390,2013-10-22,18.4,26.2,14.0,aghiosnikolaos,2013
1391,2013-10-23,20.9,24.5,16.6,aghiosnikolaos,2013
1392,2013-10-24,21.3,23.7,19.3,aghiosnikolaos,2013
1393,2013-10-25,20.3,23.3,18.2,aghiosnikolaos,2013
1394,2013-10-26,19.4,22.1,17.1,aghiosnikolaos,2013
1395,2013-10-27,19.8,23.0,16.6,aghiosnikolaos,2013
1396,2013-10-28,18.8,21.7,15.4,aghiosnikolaos,2013
1397,2013-10-29,18.2,20.9,14.6,aghiosnikolaos,2013
1398,2013-10-30,18.3,21.8,14.5,aghiosnikolaos,2013
1399,2013-10-31,19.2,22.2,15.5,aghiosnikolaos,2013
1400,2013-11-01,19.7,22.8,16.5,aghiosnikolaos,2013
1401,2013-11-02,19.0,22.5,16.3,aghiosnikolaos,2013
1402,2013-11-03,18.4,21.1,14.9,aghiosnikolaos,2013
1403,2013-11-04,19.3,23.1,15.6,aghiosnikolaos,2013
1404,2013-11-05,20.9,23.6,16.7,aghiosnikolaos,2013
1405,2013-11-06,21.6,23.3,18.4,aghiosnikolaos,2013
1406,2013-11-07,20.1,21.9,18.4,aghiosnikolaos,2013
1407,2013-11-08,19.7,21.7,18.4,aghiosnikolaos,2013
1408,2013-11-09,19.6,22.5,16.6,aghiosnikolaos,2013
1409,2013-11-10,18.4,21.7,15.6,aghiosnikolaos,2013
1410,2013-11-11,19.9,22.9,15.1,aghiosnikolaos,2013
1411,2013-11-12,20.4,22.4,17.3,aghiosnikolaos,2013
1412,2013-11-13,19.9,22.2,15.8,aghiosnikolaos,2013
1413,2013-11-14,20.7,23.4,17.6,aghiosnikolaos,2013
1414,2013-11-15,18.5,20.7,16.2,aghiosnikolaos,2013
1415,2013-11-16,18.2,20.6,16.4,aghiosnikolaos,2013
1416,2013-11-17,16.8,17.7,15.6,aghiosnikolaos,2013
1417,2013-11-18,16.3,18.4,14.2,aghiosnikolaos,2013
1418,2013-11-19,17.5,19.7,14.1,aghiosnikolaos,2013
1419,2013-11-20,20.7,21.9,18.0,aghiosnikolaos,2013
1420,2013-11-21,19.9,22.3,17.1,aghiosnikolaos,2013
1421,2013-11-22,20.1,23.1,16.9,aghiosnikolaos,2013
1422,2013-11-23,18.2,21.4,14.7,aghiosnikolaos,2013
1423,2013-11-24,20.1,22.0,16.2,aghiosnikolaos,2013
1424,2013-11-25,20.7,23.3,17.7,aghiosnikolaos,2013
1425,2013-11-26,18.2,20.3,16.2,aghiosnikolaos,2013
1426,2013-11-27,17.4,20.5,15.7,aghiosnikolaos,2013
1427,2013-11-28,15.1,16.8,13.4,aghiosnikolaos,2013
1428,2013-11-29,14.4,16.4,11.8,aghiosnikolaos,2013
1429,2013-11-30,16.2,18.8,11.9,aghiosnikolaos,2013
1430,2013-12-01,19.9,21.2,18.5,aghiosnikolaos,2013
1431,2013-12-02,19.9,22.1,17.5,aghiosnikolaos,2013
1432,2013-12-03,16.1,18.9,12.9,aghiosnikolaos,2013
1433,2013-12-04,11.9,13.2,11.0,aghiosnikolaos,2013
1434,2013-12-05,13.3,14.9,11.6,aghiosnikolaos,2013
1435,2013-12-06,13.9,17.0,10.2,aghiosnikolaos,2013
1436,2013-12-07,16.2,19.4,12.0,aghiosnikolaos,2013
1437,2013-12-08,12.1,13.5,10.7,aghiosnikolaos,2013
1438,2013-12-09,12.1,14.5,10.3,aghiosnikolaos,2013
1439,2013-12-10,14.3,17.6,10.5,aghiosnikolaos,2013
1440,2013-12-11,8.2,11.7,5.1,aghiosnikolaos,2013
1441,2013-12-12,8.3,9.6,6.1,aghiosnikolaos,2013
1442,2013-12-13,10.2,12.2,8.4,aghiosnikolaos,2013
1443,2013-12-14,12.5,14.4,10.1,aghiosnikolaos,2013
1444,2013-12-15,12.8,15.2,8.2,aghiosnikolaos,2013
1445,2013-12-16,14.0,15.9,10.9,aghiosnikolaos,2013
1446,2013-12-17,13.3,13.9,12.8,aghiosnikolaos,2013
1447,2013-12-18,11.7,13.4,10.4,aghiosnikolaos,2013
1448,2013-12-19,11.1,12.4,9.7,aghiosnikolaos,2013
1449,2013-12-20,12.8,15.8,10.1,aghiosnikolaos,2013
1450,2013-12-21,14.5,17.4,12.7,aghiosnikolaos,2013
1451,2013-12-22,13.7,16.1,11.1,aghiosnikolaos,2013
1452,2013-12-23,13.1,15.8,10.7,aghiosnikolaos,2013
1453,2013-12-24,15.5,17.2,12.0,aghiosnikolaos,2013
1454,2013-12-25,15.9,18.4,12.7,aghiosnikolaos,2013
1455,2013-12-26,15.1,17.1,11.7,aghiosnikolaos,2013
1456,2013-12-27,16.3,17.4,12.4,aghiosnikolaos,2013
1457,2013-12-28,13.0,15.8,11.6,aghiosnikolaos,2013
1458,2013-12-29,12.8,14.2,11.8,aghiosnikolaos,2013
1459,2013-12-30,14.5,16.4,12.8,aghiosnikolaos,2013
1460,2013-12-31,14.2,16.2,12.1,aghiosnikolaos,2013
1461,2014-01-01,14.4,16.8,11.2,aghiosnikolaos,2014
1462,2014-01-02,14.1,17.3,11.8,aghiosnikolaos,2014
1463,2014-01-03,13.6,15.6,12.3,aghiosnikolaos,2014
1464,2014-01-04,14.2,15.3,13.1,aghiosnikolaos,2014
1465,2014-01-05,13.3,16.1,10.1,aghiosnikolaos,2014
1466,2014-01-06,13.8,16.8,10.2,aghiosnikolaos,2014
1467,2014-01-07,13.6,15.8,12.2,aghiosnikolaos,2014
1468,2014-01-08,14.6,16.2,13.3,aghiosnikolaos,2014
1469,2014-01-09,13.7,17.0,10.1,aghiosnikolaos,2014
1470,2014-01-10,13.1,16.3,9.9,aghiosnikolaos,2014
1471,2014-01-11,14.6,17.8,10.2,aghiosnikolaos,2014
1472,2014-01-12,15.0,18.2,12.2,aghiosnikolaos,2014
1473,2014-01-13,14.7,17.1,12.2,aghiosnikolaos,2014
1474,2014-01-14,14.6,17.6,11.7,aghiosnikolaos,2014
1475,2014-01-15,15.5,16.9,11.8,aghiosnikolaos,2014
1476,2014-01-16,15.0,17.1,12.3,aghiosnikolaos,2014
1477,2014-01-17,14.4,17.2,11.4,aghiosnikolaos,2014
1478,2014-01-18,14.7,17.8,11.4,aghiosnikolaos,2014
1479,2014-01-19,15.9,18.3,11.9,aghiosnikolaos,2014
1480,2014-01-20,17.1,18.9,14.1,aghiosnikolaos,2014
1481,2014-01-21,17.3,20.6,14.2,aghiosnikolaos,2014
1482,2014-01-22,15.5,17.7,13.2,aghiosnikolaos,2014
1483,2014-01-23,14.4,17.7,11.4,aghiosnikolaos,2014
1484,2014-01-24,14.7,19.1,10.0,aghiosnikolaos,2014
1485,2014-01-25,17.2,19.8,15.3,aghiosnikolaos,2014
1486,2014-01-26,13.9,16.3,11.8,aghiosnikolaos,2014
1487,2014-01-27,12.2,14.5,10.3,aghiosnikolaos,2014
1488,2014-01-28,14.5,17.9,9.9,aghiosnikolaos,2014
1489,2014-01-29,15.2,18.2,12.1,aghiosnikolaos,2014
1490,2014-01-30,14.0,16.6,10.2,aghiosnikolaos,2014
1491,2014-01-31,14.3,16.3,12.2,aghiosnikolaos,2014
1492,2014-02-01,14.0,15.2,12.8,aghiosnikolaos,2014
1493,2014-02-02,12.8,13.9,12.2,aghiosnikolaos,2014
1494,2014-02-03,13.7,15.7,11.8,aghiosnikolaos,2014
1495,2014-02-04,13.7,15.5,12.7,aghiosnikolaos,2014
1496,2014-02-05,12.3,14.0,10.8,aghiosnikolaos,2014
1497,2014-02-06,12.8,15.2,11.3,aghiosnikolaos,2014
1498,2014-02-07,13.5,16.3,11.3,aghiosnikolaos,2014
1499,2014-02-08,14.2,16.9,9.8,aghiosnikolaos,2014
1500,2014-02-09,15.0,18.6,11.0,aghiosnikolaos,2014
1501,2014-02-10,14.8,17.3,11.8,aghiosnikolaos,2014
1502,2014-02-11,15.6,19.6,11.8,aghiosnikolaos,2014
1503,2014-02-12,16.6,18.6,14.3,aghiosnikolaos,2014
1504,2014-02-13,14.4,16.5,11.0,aghiosnikolaos,2014
1505,2014-02-14,13.8,17.3,10.3,aghiosnikolaos,2014
1506,2014-02-15,14.3,16.8,11.0,aghiosnikolaos,2014
1507,2014-02-16,14.6,17.0,12.1,aghiosnikolaos,2014
1508,2014-02-17,14.0,17.2,10.2,aghiosnikolaos,2014
1509,2014-02-18,15.6,20.2,11.9,aghiosnikolaos,2014
1510,2014-02-19,15.8,20.0,12.2,aghiosnikolaos,2014
1511,2014-02-20,14.9,17.0,11.2,aghiosnikolaos,2014
1512,2014-02-21,16.5,17.8,14.9,aghiosnikolaos,2014
1513,2014-02-22,16.0,19.6,13.1,aghiosnikolaos,2014
1514,2014-02-23,14.9,17.9,12.2,aghiosnikolaos,2014
1515,2014-02-24,13.3,16.2,11.8,aghiosnikolaos,2014
1516,2014-02-25,12.6,14.6,11.1,aghiosnikolaos,2014
1517,2014-02-26,13.0,15.5,11.6,aghiosnikolaos,2014
1518,2014-02-27,13.5,16.9,10.8,aghiosnikolaos,2014
1519,2014-02-28,13.4,16.3,9.6,aghiosnikolaos,2014
1520,2014-03-01,15.1,16.6,13.4,aghiosnikolaos,2014
1521,2014-03-02,15.9,18.9,13.8,aghiosnikolaos,2014
1522,2014-03-03,15.6,18.1,14.2,aghiosnikolaos,2014
1523,2014-03-04,15.6,17.7,11.8,aghiosnikolaos,2014
1524,2014-03-05,14.0,17.9,11.3,aghiosnikolaos,2014
1525,2014-03-06,14.0,17.9,10.3,aghiosnikolaos,2014
1526,2014-03-07,13.0,15.6,11.7,aghiosnikolaos,2014
1527,2014-03-08,13.7,16.9,11.3,aghiosnikolaos,2014
1528,2014-03-09,12.3,14.1,10.2,aghiosnikolaos,2014
1529,2014-03-10,11.7,14.0,10.2,aghiosnikolaos,2014
1530,2014-03-11,11.5,13.8,9.8,aghiosnikolaos,2014
1531,2014-03-12,12.2,14.0,9.4,aghiosnikolaos,2014
1532,2014-03-13,13.1,14.3,12.1,aghiosnikolaos,2014
1533,2014-03-14,13.2,15.6,9.9,aghiosnikolaos,2014
1534,2014-03-15,13.6,17.2,8.7,aghiosnikolaos,2014
1535,2014-03-16,16.1,18.4,13.2,aghiosnikolaos,2014
